Station,Date,Year,Month,Day,Daily_Rainfall_Total_mm,Mean_Temperature,Max_Temperature,Min_Temperature,Latitude,Longitude,Date_mine,Month_Name,Week,Weekday
Changi,2020-03-11,2020,3,11,0,29.1,33.8,26.7,1.3678,103.9826,2023-03-11,March,11,4
Changi,2020-03-12,2020,3,12,0,28.9,32.8,25.8,1.3678,103.9826,2023-03-12,March,11,5
Changi,2020-03-13,2020,3,13,0,29.3,34,26.1,1.3678,103.9826,2023-03-13,March,11,6
Changi,2020-03-14,2020,3,14,0,29.1,33,26.8,1.3678,103.9826,2023-03-14,March,11,7
Changi,2020-03-15,2020,3,15,0,29.3,33.5,27.1,1.3678,103.9826,2023-03-15,March,11,1
Changi,2020-03-16,2020,3,16,0.4,29,33,26.9,1.3678,103.9826,2023-03-16,March,12,2
Changi,2020-03-17,2020,3,17,0,28.8,32.9,26.2,1.3678,103.9826,2023-03-17,March,12,3
Changi,2020-03-18,2020,3,18,0,29,33.7,26.1,1.3678,103.9826,2023-03-18,March,12,4
Changi,2020-03-19,2020,3,19,0,28.6,32.9,25.8,1.3678,103.9826,2023-03-19,March,12,5
Changi,2020-03-20,2020,3,20,0.2,28.3,32.2,26,1.3678,103.9826,2023-03-20,March,12,6
Changi,2020-03-21,2020,3,21,47.4,27.6,31.2,24.4,1.3678,103.9826,2023-03-21,March,12,7
Changi,2020-03-22,2020,3,22,0.8,28,32.5,26.3,1.3678,103.9826,2023-03-22,March,12,1
Changi,2020-03-23,2020,3,23,19.8,26.6,30.2,24.1,1.3678,103.9826,2023-03-23,March,13,2
Changi,2020-03-24,2020,3,24,0.2,28.1,32.3,24.9,1.3678,103.9826,2023-03-24,March,13,3
Changi,2020-03-25,2020,3,25,0,28.6,33.1,25.7,1.3678,103.9826,2023-03-25,March,13,4
Changi,2020-03-26,2020,3,26,0,29.3,33.4,26.4,1.3678,103.9826,2023-03-26,March,13,5
Changi,2020-03-27,2020,3,27,0,29.3,33.6,26.4,1.3678,103.9826,2023-03-27,March,13,6
Changi,2020-03-28,2020,3,28,0,29.2,33.5,26.2,1.3678,103.9826,2023-03-28,March,13,7
Changi,2020-03-29,2020,3,29,0,29.1,32.9,26.7,1.3678,103.9826,2023-03-29,March,13,1
Changi,2020-03-30,2020,3,30,0,29.1,33.8,26.1,1.3678,103.9826,2023-03-30,March,14,2
Changi,2020-03-31,2020,3,31,0,29.5,33.9,27,1.3678,103.9826,2023-03-31,March,14,3
Changi,2020-04-01,2020,4,1,0,29.3,32.7,26.4,1.3678,103.9826,2023-04-01,April,14,4
Changi,2020-04-02,2020,4,2,29.6,28.8,34.6,25.1,1.3678,103.9826,2023-04-02,April,14,5
Changi,2020-04-03,2020,4,3,27.4,28.5,32.8,24,1.3678,103.9826,2023-04-03,April,14,6
Changi,2020-04-04,2020,4,4,0,29.5,34,26.7,1.3678,103.9826,2023-04-04,April,14,7
Changi,2020-04-05,2020,4,5,0,29.2,33.1,26.7,1.3678,103.9826,2023-04-05,April,14,1
Changi,2020-04-06,2020,4,6,0,28.6,31,26.6,1.3678,103.9826,2023-04-06,April,15,2
Changi,2020-04-07,2020,4,7,10.8,27.9,32.6,23.8,1.3678,103.9826,2023-04-07,April,15,3
Changi,2020-04-08,2020,4,8,16.8,28.1,33.1,23.8,1.3678,103.9826,2023-04-08,April,15,4
Changi,2020-04-09,2020,4,9,0,28.8,33.2,25.7,1.3678,103.9826,2023-04-09,April,15,5
Changi,2020-04-10,2020,4,10,0,28.8,32.7,25.5,1.3678,103.9826,2023-04-10,April,15,6
Changi,2020-04-11,2020,4,11,0,28.8,32,26.8,1.3678,103.9826,2023-04-11,April,15,7
Changi,2020-04-12,2020,4,12,0,28.7,32.9,26.6,1.3678,103.9826,2023-04-12,April,15,1
Changi,2020-04-13,2020,4,13,0,29.5,33.7,27.1,1.3678,103.9826,2023-04-13,April,16,2
Changi,2020-04-14,2020,4,14,0,29.6,33.2,27.4,1.3678,103.9826,2023-04-14,April,16,3
Changi,2020-04-15,2020,4,15,0,29.6,33.7,26.7,1.3678,103.9826,2023-04-15,April,16,4
Changi,2020-04-16,2020,4,16,0,29.5,33.7,26.8,1.3678,103.9826,2023-04-16,April,16,5
Changi,2020-04-17,2020,4,17,0,29.4,33,26.6,1.3678,103.9826,2023-04-17,April,16,6
Changi,2020-04-18,2020,4,18,0,29.5,33.6,26.4,1.3678,103.9826,2023-04-18,April,16,7
Changi,2020-04-19,2020,4,19,0,30,33.9,26.9,1.3678,103.9826,2023-04-19,April,16,1
Changi,2020-04-20,2020,4,20,0,30.2,34.3,27.4,1.3678,103.9826,2023-04-20,April,17,2
Changi,2020-04-21,2020,4,21,0.8,29.5,33.5,27.4,1.3678,103.9826,2023-04-21,April,17,3
Changi,2020-04-22,2020,4,22,0,30,34.3,27.5,1.3678,103.9826,2023-04-22,April,17,4
Changi,2020-04-23,2020,4,23,0,28.9,32.9,26.9,1.3678,103.9826,2023-04-23,April,17,5
Changi,2020-04-24,2020,4,24,3.4,28,34.1,25.2,1.3678,103.9826,2023-04-24,April,17,6
Changi,2020-04-25,2020,4,25,2.4,27.8,33,25.1,1.3678,103.9826,2023-04-25,April,17,7
Changi,2020-04-26,2020,4,26,4.4,27.6,31.8,26.3,1.3678,103.9826,2023-04-26,April,17,1
Changi,2020-04-27,2020,4,27,1.6,27.5,30.9,25.6,1.3678,103.9826,2023-04-27,April,18,2
Changi,2020-04-28,2020,4,28,27.6,28.2,33.1,24.5,1.3678,103.9826,2023-04-28,April,18,3
Changi,2020-04-29,2020,4,29,11.4,28.4,31.9,24.7,1.3678,103.9826,2023-04-29,April,18,4
Changi,2020-04-30,2020,4,30,51.8,27.3,31.9,24.9,1.3678,103.9826,2023-04-30,April,18,5
Changi,2020-05-01,2020,5,1,22.4,26.5,31.3,24.4,1.3678,103.9826,2023-05-01,May,18,6
Changi,2020-05-02,2020,5,2,0,28.2,32.9,25.6,1.3678,103.9826,2023-05-02,May,18,7
Changi,2020-05-03,2020,5,3,1,28.5,32,26.2,1.3678,103.9826,2023-05-03,May,18,1
Changi,2020-05-04,2020,5,4,5.2,27.8,30.4,26.3,1.3678,103.9826,2023-05-04,May,19,2
Changi,2020-05-05,2020,5,5,31,28.1,34.5,24.6,1.3678,103.9826,2023-05-05,May,19,3
Changi,2020-05-06,2020,5,6,15.2,28.1,30.8,23.6,1.3678,103.9826,2023-05-06,May,19,4
Changi,2020-05-07,2020,5,7,0,29.6,33.4,27,1.3678,103.9826,2023-05-07,May,19,5
Changi,2020-05-08,2020,5,8,53.8,29.1,33.9,23.7,1.3678,103.9826,2023-05-08,May,19,6
Changi,2020-05-09,2020,5,9,0,30.4,33.6,28.3,1.3678,103.9826,2023-05-09,May,19,7
Changi,2020-05-10,2020,5,10,0,29.9,31.9,28.6,1.3678,103.9826,2023-05-10,May,19,1
Changi,2020-05-11,2020,5,11,23,29.3,31.9,24.6,1.3678,103.9826,2023-05-11,May,20,2
Changi,2020-05-12,2020,5,12,0,29.7,32.4,28.2,1.3678,103.9826,2023-05-12,May,20,3
Changi,2020-05-13,2020,5,13,19.2,27.9,29.8,24.7,1.3678,103.9826,2023-05-13,May,20,4
Changi,2020-05-14,2020,5,14,0,28.9,32.8,25.7,1.3678,103.9826,2023-05-14,May,20,5
Changi,2020-05-15,2020,5,15,0,29.7,32.6,27.1,1.3678,103.9826,2023-05-15,May,20,6
Changi,2020-05-16,2020,5,16,0,29.9,32.6,27.9,1.3678,103.9826,2023-05-16,May,20,7
Changi,2020-05-17,2020,5,17,29.8,28.5,31,25,1.3678,103.9826,2023-05-17,May,20,1
Changi,2020-05-18,2020,5,18,0.2,29,31.9,25.9,1.3678,103.9826,2023-05-18,May,21,2
Changi,2020-05-19,2020,5,19,4,29.8,32.8,27.9,1.3678,103.9826,2023-05-19,May,21,3
Changi,2020-05-20,2020,5,20,16.2,28.8,31.3,24.9,1.3678,103.9826,2023-05-20,May,21,4
Changi,2020-05-21,2020,5,21,0,29.3,34,26.7,1.3678,103.9826,2023-05-21,May,21,5
Changi,2020-05-22,2020,5,22,4.6,28.1,31.3,25.6,1.3678,103.9826,2023-05-22,May,21,6
Changi,2020-05-23,2020,5,23,6.8,27.8,30.3,25.4,1.3678,103.9826,2023-05-23,May,21,7
Changi,2020-05-24,2020,5,24,0,29.2,32.1,26.6,1.3678,103.9826,2023-05-24,May,21,1
Changi,2020-05-25,2020,5,25,0,30.1,33.3,27.3,1.3678,103.9826,2023-05-25,May,22,2
Changi,2020-05-26,2020,5,26,2,29.9,33.5,23.8,1.3678,103.9826,2023-05-26,May,22,3
Changi,2020-05-27,2020,5,27,21.2,27.7,30.2,24,1.3678,103.9826,2023-05-27,May,22,4
Changi,2020-05-28,2020,5,28,0,29.4,32.5,27.2,1.3678,103.9826,2023-05-28,May,22,5
Changi,2020-05-29,2020,5,29,0,29.4,32.6,28,1.3678,103.9826,2023-05-29,May,22,6
Changi,2020-05-30,2020,5,30,0,28.9,32.9,27,1.3678,103.9826,2023-05-30,May,22,7
Changi,2020-05-31,2020,5,31,0,28.8,32.3,26.7,1.3678,103.9826,2023-05-31,May,22,1
Changi,2020-06-01,2020,6,1,32.4,26.6,29.5,24.7,1.3678,103.9826,2023-06-01,June,23,2
Changi,2020-06-02,2020,6,2,0.2,28.5,33,25.3,1.3678,103.9826,2023-06-02,June,23,3
Changi,2020-06-03,2020,6,3,16.6,28.7,31.7,24,1.3678,103.9826,2023-06-03,June,23,4
Changi,2020-06-04,2020,6,4,6,28.3,32.9,24.9,1.3678,103.9826,2023-06-04,June,23,5
Changi,2020-06-05,2020,6,5,41,27.6,31.1,24.1,1.3678,103.9826,2023-06-05,June,23,6
Changi,2020-06-06,2020,6,6,4.2,27.6,29.1,25,1.3678,103.9826,2023-06-06,June,23,7
Changi,2020-06-07,2020,6,7,0,29.5,32.8,27.6,1.3678,103.9826,2023-06-07,June,23,1
Changi,2020-06-08,2020,6,8,8.6,28.8,32.9,25,1.3678,103.9826,2023-06-08,June,24,2
Changi,2020-06-09,2020,6,9,0,29.7,32.6,27,1.3678,103.9826,2023-06-09,June,24,3
Changi,2020-06-10,2020,6,10,13.4,29.4,32.4,24.2,1.3678,103.9826,2023-06-10,June,24,4
Changi,2020-06-11,2020,6,11,0,28.8,33,25.7,1.3678,103.9826,2023-06-11,June,24,5
Changi,2020-06-12,2020,6,12,0,29.1,31.6,27.2,1.3678,103.9826,2023-06-12,June,24,6
Changi,2020-06-13,2020,6,13,8.6,26.2,27.7,25,1.3678,103.9826,2023-06-13,June,24,7
Changi,2020-06-14,2020,6,14,1.4,28.1,32.1,25.3,1.3678,103.9826,2023-06-14,June,24,1
Changi,2020-06-15,2020,6,15,0,29.7,32.3,27.5,1.3678,103.9826,2023-06-15,June,25,2
Changi,2020-06-16,2020,6,16,0.8,28.4,31.2,26.7,1.3678,103.9826,2023-06-16,June,25,3
Changi,2020-06-17,2020,6,17,5.4,27.1,29.6,25.5,1.3678,103.9826,2023-06-17,June,25,4
Changi,2020-06-18,2020,6,18,8.2,27.5,30.6,25.2,1.3678,103.9826,2023-06-18,June,25,5
Changi,2020-06-19,2020,6,19,2.4,27.7,31.6,25.2,1.3678,103.9826,2023-06-19,June,25,6
Changi,2020-06-20,2020,6,20,29.8,26.5,29,23.7,1.3678,103.9826,2023-06-20,June,25,7
Changi,2020-06-21,2020,6,21,2,26.6,27.8,24.9,1.3678,103.9826,2023-06-21,June,25,1
Changi,2020-06-22,2020,6,22,10.2,26.9,29.8,23.9,1.3678,103.9826,2023-06-22,June,26,2
Changi,2020-06-23,2020,6,23,30.2,26.4,27.5,23.7,1.3678,103.9826,2023-06-23,June,26,3
Changi,2020-06-24,2020,6,24,3.2,26.7,27.8,25.2,1.3678,103.9826,2023-06-24,June,26,4
Changi,2020-06-25,2020,6,25,0,28.1,31.4,25.7,1.3678,103.9826,2023-06-25,June,26,5
Changi,2020-06-26,2020,6,26,0,28.6,32,26.4,1.3678,103.9826,2023-06-26,June,26,6
Changi,2020-06-27,2020,6,27,0,29.3,31.8,28.1,1.3678,103.9826,2023-06-27,June,26,7
Changi,2020-06-28,2020,6,28,0.8,29.2,31.6,26.8,1.3678,103.9826,2023-06-28,June,26,1
Changi,2020-06-29,2020,6,29,8.4,28.9,31.3,26.4,1.3678,103.9826,2023-06-29,June,27,2
Changi,2020-06-30,2020,6,30,0,29,32.1,26.3,1.3678,103.9826,2023-06-30,June,27,3
Changi,2020-07-01,2020,7,1,0,28.8,31.6,27.3,1.3678,103.9826,2023-07-01,July,27,4
Changi,2020-07-02,2020,7,2,0,28.9,31.7,27.3,1.3678,103.9826,2023-07-02,July,27,5
Changi,2020-07-03,2020,7,3,0,29.6,32.4,27.8,1.3678,103.9826,2023-07-03,July,27,6
Changi,2020-07-04,2020,7,4,2,28.8,32.2,24.6,1.3678,103.9826,2023-07-04,July,27,7
Changi,2020-07-05,2020,7,5,0,27.9,32,25.8,1.3678,103.9826,2023-07-05,July,27,1
Changi,2020-07-06,2020,7,6,0.2,29,32.1,27,1.3678,103.9826,2023-07-06,July,28,2
Changi,2020-07-07,2020,7,7,0.4,27.9,31.2,26.1,1.3678,103.9826,2023-07-07,July,28,3
Changi,2020-07-08,2020,7,8,18.8,27.1,30.7,24.5,1.3678,103.9826,2023-07-08,July,28,4
Changi,2020-07-09,2020,7,9,1.6,26.3,28.2,24.9,1.3678,103.9826,2023-07-09,July,28,5
Changi,2020-07-10,2020,7,10,0.4,27.2,29.8,25.1,1.3678,103.9826,2023-07-10,July,28,6
Changi,2020-07-11,2020,7,11,1.6,27.4,29.9,25.5,1.3678,103.9826,2023-07-11,July,28,7
Changi,2020-07-12,2020,7,12,0.2,28.7,31.2,25.9,1.3678,103.9826,2023-07-12,July,28,1
Changi,2020-07-13,2020,7,13,10.2,26.2,30.5,24.9,1.3678,103.9826,2023-07-13,July,29,2
Changi,2020-07-14,2020,7,14,0,27.1,28.5,25.8,1.3678,103.9826,2023-07-14,July,29,3
Changi,2020-07-15,2020,7,15,3,27.6,30.8,26.3,1.3678,103.9826,2023-07-15,July,29,4
Changi,2020-07-16,2020,7,16,3.8,28.2,32.2,25.6,1.3678,103.9826,2023-07-16,July,29,5
Changi,2020-07-17,2020,7,17,0,28.8,32,25.9,1.3678,103.9826,2023-07-17,July,29,6
Changi,2020-07-18,2020,7,18,0.2,27.8,31,26.5,1.3678,103.9826,2023-07-18,July,29,7
Changi,2020-07-19,2020,7,19,0,28.5,31.6,25.6,1.3678,103.9826,2023-07-19,July,29,1
Changi,2020-07-20,2020,7,20,0,29.1,32.1,26.5,1.3678,103.9826,2023-07-20,July,30,2
Changi,2020-07-21,2020,7,21,0,28.9,32.5,27,1.3678,103.9826,2023-07-21,July,30,3
Changi,2020-07-22,2020,7,22,30.4,28,30.3,24.2,1.3678,103.9826,2023-07-22,July,30,4
Changi,2020-07-23,2020,7,23,3.8,27.8,30.8,23.7,1.3678,103.9826,2023-07-23,July,30,5
Changi,2020-07-24,2020,7,24,7.2,27.8,30.6,24.3,1.3678,103.9826,2023-07-24,July,30,6
Changi,2020-07-25,2020,7,25,11.6,27.2,31.3,24.6,1.3678,103.9826,2023-07-25,July,30,7
Changi,2020-07-26,2020,7,26,1.6,27.7,31.1,25.6,1.3678,103.9826,2023-07-26,July,30,1
Changi,2020-07-27,2020,7,27,22.2,27.3,30.1,23.9,1.3678,103.9826,2023-07-27,July,31,2
Changi,2020-07-28,2020,7,28,2.4,28.1,30.3,25.8,1.3678,103.9826,2023-07-28,July,31,3
Changi,2020-07-29,2020,7,29,16.8,26.2,29.2,23.9,1.3678,103.9826,2023-07-29,July,31,4
Changi,2020-07-30,2020,7,30,0.6,28.2,31.6,25.3,1.3678,103.9826,2023-07-30,July,31,5
Changi,2020-07-31,2020,7,31,1.8,28.4,30.9,24.8,1.3678,103.9826,2023-07-31,July,31,6
Changi,2020-08-01,2020,8,1,0,28.5,30.4,26,1.3678,103.9826,2023-08-01,August,31,7
Changi,2020-08-02,2020,8,2,0,28.9,31.7,26.9,1.3678,103.9826,2023-08-02,August,31,1
Changi,2020-08-03,2020,8,3,0,29.2,31.7,27.2,1.3678,103.9826,2023-08-03,August,32,2
Changi,2020-08-04,2020,8,4,4.8,27.9,30.2,24.1,1.3678,103.9826,2023-08-04,August,32,3
Changi,2020-08-05,2020,8,5,0,28.8,31.8,26.7,1.3678,103.9826,2023-08-05,August,32,4
Changi,2020-08-06,2020,8,6,0,29.2,31.4,27.6,1.3678,103.9826,2023-08-06,August,32,5
Changi,2020-08-07,2020,8,7,0,29.4,32.7,27.3,1.3678,103.9826,2023-08-07,August,32,6
Changi,2020-08-08,2020,8,8,0,29.7,32.9,27.6,1.3678,103.9826,2023-08-08,August,32,7
Changi,2020-08-09,2020,8,9,0,29.6,32.8,27.7,1.3678,103.9826,2023-08-09,August,32,1
Changi,2020-08-10,2020,8,10,0,29.7,33,27.8,1.3678,103.9826,2023-08-10,August,33,2
Changi,2020-08-11,2020,8,11,0,29.5,32.7,28.2,1.3678,103.9826,2023-08-11,August,33,3
Changi,2020-08-12,2020,8,12,0,27.9,30,26.8,1.3678,103.9826,2023-08-12,August,33,4
Changi,2020-08-13,2020,8,13,34.6,28.3,32.2,22.5,1.3678,103.9826,2023-08-13,August,33,5
Changi,2020-08-14,2020,8,14,13.8,25.9,28.5,23.4,1.3678,103.9826,2023-08-14,August,33,6
Changi,2020-08-15,2020,8,15,0,28,31.5,24.6,1.3678,103.9826,2023-08-15,August,33,7
Changi,2020-08-16,2020,8,16,0,28,30,26.4,1.3678,103.9826,2023-08-16,August,33,1
Changi,2020-08-17,2020,8,17,5.2,27.4,31.4,24.3,1.3678,103.9826,2023-08-17,August,34,2
Changi,2020-08-18,2020,8,18,2,27.1,30.1,25.3,1.3678,103.9826,2023-08-18,August,34,3
Changi,2020-08-19,2020,8,19,1.8,28,31.3,25.4,1.3678,103.9826,2023-08-19,August,34,4
Changi,2020-08-20,2020,8,20,2.2,28.1,31.9,25.5,1.3678,103.9826,2023-08-20,August,34,5
Changi,2020-08-21,2020,8,21,0,29.6,33,27.7,1.3678,103.9826,2023-08-21,August,34,6
Changi,2020-08-22,2020,8,22,2,27.9,32.1,25.3,1.3678,103.9826,2023-08-22,August,34,7
Changi,2020-08-23,2020,8,23,24.4,25.6,27,23,1.3678,103.9826,2023-08-23,August,34,1
Changi,2020-08-24,2020,8,24,0,28.1,32.4,24.5,1.3678,103.9826,2023-08-24,August,35,2
Changi,2020-08-25,2020,8,25,0,27.9,31.9,25.7,1.3678,103.9826,2023-08-25,August,35,3
Changi,2020-08-26,2020,8,26,4.6,27,31.3,24,1.3678,103.9826,2023-08-26,August,35,4
Changi,2020-08-27,2020,8,27,1.4,27.8,30.4,25.6,1.3678,103.9826,2023-08-27,August,35,5
Changi,2020-08-28,2020,8,28,0,28.9,32.3,26.2,1.3678,103.9826,2023-08-28,August,35,6
Changi,2020-08-29,2020,8,29,6.6,27.2,30.8,25.1,1.3678,103.9826,2023-08-29,August,35,7
Changi,2020-08-30,2020,8,30,0,28.6,32.1,26.4,1.3678,103.9826,2023-08-30,August,35,1
Changi,2020-08-31,2020,8,31,0,29,32.2,27.2,1.3678,103.9826,2023-08-31,August,36,2
Changi,2020-09-01,2020,9,1,1.2,28.3,31.7,25.4,1.3678,103.9826,2023-09-01,September,36,3
Changi,2020-09-02,2020,9,2,0.2,28.6,31.5,27.3,1.3678,103.9826,2023-09-02,September,36,4
Changi,2020-09-03,2020,9,3,0.8,27.6,30.7,26.5,1.3678,103.9826,2023-09-03,September,36,5
Changi,2020-09-04,2020,9,4,0,27.6,31.9,25.7,1.3678,103.9826,2023-09-04,September,36,6
Changi,2020-09-05,2020,9,5,32.8,25.5,26.3,23.4,1.3678,103.9826,2023-09-05,September,36,7
Changi,2020-09-06,2020,9,6,25.6,26.5,31.4,22.8,1.3678,103.9826,2023-09-06,September,36,1
Changi,2020-09-07,2020,9,7,0,28.1,31.7,25.4,1.3678,103.9826,2023-09-07,September,37,2
Changi,2020-09-08,2020,9,8,0,28.4,32,26.7,1.3678,103.9826,2023-09-08,September,37,3
Changi,2020-09-09,2020,9,9,0,28.5,32.2,26.6,1.3678,103.9826,2023-09-09,September,37,4
Changi,2020-09-10,2020,9,10,0.8,28,30.7,25.3,1.3678,103.9826,2023-09-10,September,37,5
Changi,2020-09-11,2020,9,11,3.2,27.5,32.2,24.6,1.3678,103.9826,2023-09-11,September,37,6
Changi,2020-09-12,2020,9,12,7.4,26.3,30.6,24.1,1.3678,103.9826,2023-09-12,September,37,7
Changi,2020-09-13,2020,9,13,17,25,27.6,22.7,1.3678,103.9826,2023-09-13,September,37,1
Changi,2020-09-14,2020,9,14,11.4,25.6,29.1,24,1.3678,103.9826,2023-09-14,September,38,2
Changi,2020-09-15,2020,9,15,0,27.7,31.3,24.8,1.3678,103.9826,2023-09-15,September,38,3
Changi,2020-09-16,2020,9,16,9.6,26.7,30.1,21.9,1.3678,103.9826,2023-09-16,September,38,4
Changi,2020-09-17,2020,9,17,0,28,33.2,25.6,1.3678,103.9826,2023-09-17,September,38,5
Changi,2020-09-18,2020,9,18,0,29,32.5,26.5,1.3678,103.9826,2023-09-18,September,38,6
Changi,2020-09-19,2020,9,19,0,28.6,32.4,24.7,1.3678,103.9826,2023-09-19,September,38,7
Changi,2020-09-20,2020,9,20,2.6,28.7,31.3,24.9,1.3678,103.9826,2023-09-20,September,38,1
Changi,2020-09-21,2020,9,21,4.6,26.3,29,25.2,1.3678,103.9826,2023-09-21,September,39,2
Changi,2020-09-22,2020,9,22,0,27.6,31.7,25.2,1.3678,103.9826,2023-09-22,September,39,3
Changi,2020-09-23,2020,9,23,0,28.6,32.9,25.7,1.3678,103.9826,2023-09-23,September,39,4
Changi,2020-09-24,2020,9,24,0.2,28.4,31.5,25.2,1.3678,103.9826,2023-09-24,September,39,5
Changi,2020-09-25,2020,9,25,0.8,28.4,32.8,23.9,1.3678,103.9826,2023-09-25,September,39,6
Changi,2020-09-26,2020,9,26,25.2,26.2,28.8,23.6,1.3678,103.9826,2023-09-26,September,39,7
Changi,2020-09-27,2020,9,27,4.2,26.7,29.3,23.6,1.3678,103.9826,2023-09-27,September,39,1
Changi,2020-09-28,2020,9,28,0,28.3,31.7,26.9,1.3678,103.9826,2023-09-28,September,40,2
Changi,2020-09-29,2020,9,29,2.6,27.2,29.3,24.4,1.3678,103.9826,2023-09-29,September,40,3
Changi,2020-09-30,2020,9,30,0,28.1,32.6,25.3,1.3678,103.9826,2023-09-30,September,40,4
Changi,2020-10-01,2020,10,1,0.6,27.1,30.9,26,1.3678,103.9826,2023-10-01,October,40,5
Changi,2020-10-02,2020,10,2,0,27.8,31.7,25,1.3678,103.9826,2023-10-02,October,40,6
Changi,2020-10-03,2020,10,3,4.2,27.8,32,24.6,1.3678,103.9826,2023-10-03,October,40,7
Changi,2020-10-04,2020,10,4,0,28.6,30.9,27.2,1.3678,103.9826,2023-10-04,October,40,1
Changi,2020-10-05,2020,10,5,0,29,32.3,26.6,1.3678,103.9826,2023-10-05,October,41,2
Changi,2020-10-06,2020,10,6,0,28.6,31.9,26.7,1.3678,103.9826,2023-10-06,October,41,3
Changi,2020-10-07,2020,10,7,3.8,28.7,32.9,25,1.3678,103.9826,2023-10-07,October,41,4
Changi,2020-10-08,2020,10,8,4.2,27.9,33.2,25.5,1.3678,103.9826,2023-10-08,October,41,5
Changi,2020-10-09,2020,10,9,0,27.9,29.7,26.5,1.3678,103.9826,2023-10-09,October,41,6
Changi,2020-10-10,2020,10,10,19,27.5,29.1,23.2,1.3678,103.9826,2023-10-10,October,41,7
Changi,2020-10-11,2020,10,11,0,27.8,31,25.4,1.3678,103.9826,2023-10-11,October,41,1
Changi,2020-10-12,2020,10,12,0,28.5,30.8,27.1,1.3678,103.9826,2023-10-12,October,42,2
Changi,2020-10-13,2020,10,13,0,29,31.6,26.8,1.3678,103.9826,2023-10-13,October,42,3
Changi,2020-10-14,2020,10,14,2.6,28.9,31.3,25.4,1.3678,103.9826,2023-10-14,October,42,4
Changi,2020-10-15,2020,10,15,2,28.4,32.2,25,1.3678,103.9826,2023-10-15,October,42,5
Changi,2020-10-16,2020,10,16,0.6,29,32.7,25,1.3678,103.9826,2023-10-16,October,42,6
Changi,2020-10-17,2020,10,17,0,29.7,33.6,27.5,1.3678,103.9826,2023-10-17,October,42,7
Changi,2020-10-18,2020,10,18,1.2,28.2,30.6,24.6,1.3678,103.9826,2023-10-18,October,42,1
Changi,2020-10-19,2020,10,19,0,28.8,31.8,26.6,1.3678,103.9826,2023-10-19,October,43,2
Changi,2020-10-20,2020,10,20,0,27.9,30.2,26,1.3678,103.9826,2023-10-20,October,43,3
Changi,2020-10-21,2020,10,21,4.4,28.5,33.5,25.1,1.3678,103.9826,2023-10-21,October,43,4
Changi,2020-10-22,2020,10,22,3,27.7,31.6,24.8,1.3678,103.9826,2023-10-22,October,43,5
Changi,2020-10-23,2020,10,23,0,28.7,31.5,27.1,1.3678,103.9826,2023-10-23,October,43,6
Changi,2020-10-24,2020,10,24,0.4,27.8,29.6,26.4,1.3678,103.9826,2023-10-24,October,43,7
Changi,2020-10-25,2020,10,25,14,28.4,33.7,22.2,1.3678,103.9826,2023-10-25,October,43,1
Changi,2020-10-26,2020,10,26,1.2,27.1,28.9,24.6,1.3678,103.9826,2023-10-26,October,44,2
Changi,2020-10-27,2020,10,27,0,29.6,34.1,26.4,1.3678,103.9826,2023-10-27,October,44,3
Changi,2020-10-28,2020,10,28,8,27.7,29,25.3,1.3678,103.9826,2023-10-28,October,44,4
Changi,2020-10-29,2020,10,29,0,28.3,32.4,26.3,1.3678,103.9826,2023-10-29,October,44,5
Changi,2020-10-30,2020,10,30,0,28.5,32.4,25.4,1.3678,103.9826,2023-10-30,October,44,6
Changi,2020-10-31,2020,10,31,9.6,27.7,33.2,24.5,1.3678,103.9826,2023-10-31,October,44,7
Changi,2020-11-01,2020,11,1,0,27.9,33.4,25.1,1.3678,103.9826,2023-11-01,November,44,1
Changi,2020-11-02,2020,11,2,48.2,26.7,32.7,24,1.3678,103.9826,2023-11-02,November,45,2
Changi,2020-11-03,2020,11,3,0,27.6,30.4,25.3,1.3678,103.9826,2023-11-03,November,45,3
Changi,2020-11-04,2020,11,4,64.2,25.4,27,23.3,1.3678,103.9826,2023-11-04,November,45,4
Changi,2020-11-05,2020,11,5,0,28,32.6,24.7,1.3678,103.9826,2023-11-05,November,45,5
Changi,2020-11-06,2020,11,6,0,28.7,31.9,26.3,1.3678,103.9826,2023-11-06,November,45,6
Changi,2020-11-07,2020,11,7,5.2,26,29.1,24.3,1.3678,103.9826,2023-11-07,November,45,7
Changi,2020-11-08,2020,11,8,0.2,26.7,30,24.4,1.3678,103.9826,2023-11-08,November,45,1
Changi,2020-11-09,2020,11,9,3.8,26.7,29.9,25.4,1.3678,103.9826,2023-11-09,November,46,2
Changi,2020-11-10,2020,11,10,10.8,26.6,29.6,24.4,1.3678,103.9826,2023-11-10,November,46,3
Changi,2020-11-11,2020,11,11,0,28.3,31.8,24.9,1.3678,103.9826,2023-11-11,November,46,4
Changi,2020-11-12,2020,11,12,0,29.3,33.3,27.3,1.3678,103.9826,2023-11-12,November,46,5
Changi,2020-11-13,2020,11,13,0,29.1,33.1,26.4,1.3678,103.9826,2023-11-13,November,46,6
Changi,2020-11-14,2020,11,14,4.6,28,31.8,25.8,1.3678,103.9826,2023-11-14,November,46,7
Changi,2020-11-15,2020,11,15,19.2,27.4,31.9,24.8,1.3678,103.9826,2023-11-15,November,46,1
Changi,2020-11-16,2020,11,16,8.6,27.6,31.6,25,1.3678,103.9826,2023-11-16,November,47,2
